,title,fact,opinion,inhibition,fff,activation,moral,cut,length
127,"中国农民为梦想耗资近100万,用40吨钢铁造飞机,造好后全村羡慕",1,2,0,0,2,4,"['中国', '农民', '为', '梦想', '耗资近', '100', '万', ',', '用', '40', '吨', '钢铁', '造', '飞机', ',', '造好', '后', '全村', '羡慕']",19
128,中国生物制药给予增持评级，目标价9.2元,0,2,0,0,3,0,"['中国', '生物制药', '给予', '增持', '评级', '，', '目标价', '9.2', '元']",9
129,中国十大集成墙板哪家好？浙江严氏实业有限公司助你轻松完成创业梦想,0,2,0,0,3,2,"['中国', '十大', '集成', '墙板', '哪家', '好', '？', '浙江', '严氏', '实业', '有限公司', '助', '你', '轻松', '完成', '创业', '梦想']",17
130,中国石油股份给予目标价4.8港元，维持跑赢大市评级,0,2,0,0,3,0,"['中国', '石油', '股份', '给予', '目标价', '4.8', '港元', '，', '维持', '跑', '赢大市', '评级']",12
131,中国实现目标能让美再次伟大？老布什儿子：中国崛起惠及所有人,1,2,0,0,1,4,"['中国', '实现目标', '能', '让', '美', '再次', '伟大', '？', '老布什', '儿子', '：', '中国崛起', '惠及', '所有人']",14
132,中国外交官何凤山为何给成千上万犹太难民带来了生的希望？,0,2,0,0,3,1,"['中国', '外交官', '何', '凤山', '为何', '给', '成千上万', '犹太', '难民', '带来', '了', '生', '的', '希望', '？']",15
133,中国未来理想版图,0,2,0,0,3,3,"['中国', '未来', '理想', '版图']",4
134,"中国小将与日本小伙子厮杀三局,终不负人民希望获得胜利!",1,2,0,0,1,3,"['中国', '小将', '与', '日本', '小伙子', '厮杀', '三局', ',', '终', '不负', '人民', '希望', '获得胜利', '!']",14
135,中国小球迷举“全村的希望”围巾为武磊加油,1,1,0,0,3,4,"['中国', '小球迷', '举', '“', '全村', '的', '希望', '”', '围巾', '为', '武磊', '加油']",12
136,中国新华教育目标价4.2港元，跑赢大市评级,0,2,0,0,3,0,"['中国', '新华', '教育', '目标价', '4.2', '港元', '，', '跑', '赢大市', '评级']",10
137,"中国新说唱:潘玮柏《moonlight》为梦想发声,有态度没在怕的!",1,2,0,0,2,5,"['中国', '新', '说唱', ':', '潘玮柏', '《', 'moonlight', '》', '为', '梦想', '发声', ',', '有', '态度', '没', '在', '怕', '的', '!']",19
138,中国足球的希望来了,0,2,0,0,1,4,"['中国', '足球', '的', '希望', '来', '了']",6
139,"中国足球小将抢断突破过人一条龙,未来中国的希望!",1,2,0,0,3,4,"['中国', '足球', '小将', '抢断', '突破', '过', '人', '一条龙', ',', '未来', '中国', '的', '希望', '!']",14
140,中期纯利增40% 获多家大行上调目标价 统一企业中国高开近3%,1,2,0,0,3,0,"['中期', '纯利', '增', '40%', ' ', '获', '多家', '大', '行', '上调', '目标价', ' ', '统一', '企业', '中国', '高开近', '3%']",17
141,专家：中国经济稳中有进来之不易 全年目标能够实现,0,2,0,0,1,3,"['专家', '：', '中国', '经济', '稳中有进', '来之不易', ' ', '全年', '目标', '能够', '实现']",11
142,"足球小将,点亮中国足球希望之光",0,2,0,0,3,4,"['足球', '小将', ',', '点亮', '中国', '足球', '希望', '之光']",8
143,"祖国的花朵,希望之星,以后中国女篮就看你们了!",0,2,0,0,3,5,"['祖国', '的', '花朵', ',', '希望', '之星', ',', '以后', '中国女篮', '就', '看', '你们', '了', '!']",14
144,最被看好十大港股：汇丰升中国铁塔目标价至2.41港元,1,2,0,0,3,4,"['最', '被', '看好', '十大', '港股', '：', '汇丰', '升', '中国', '铁塔', '目标价', '至', '2.41', '港元']",14
145,最被看好十大港股:麦格理升中国平安目标价至116港元,1,2,0,0,3,4,"['最', '被', '看好', '十大', '港股', ':', '麦格理', '升', '中国', '平安', '目标价', '至', '116', '港元']",14
146,大和：中国燃气降至跑输大市评级 目标价26.9港元,1,2,0,2,0,0,"['大', '和', '：', '中国', '燃气', '降至', '跑', '输大市', '评级', ' ', '目标价', '26.9', '港元']",13
147,马来西亚警方：中国游客被鱼炮炸死或为谋杀，潜水教练是目标,1,2,0,3,0,1,"['马来西亚', '警方', '：', '中国', '游客', '被', '鱼炮', '炸死', '或', '为', '谋杀', '，', '潜水', '教练', '是', '目标']",16
148,中国电力建设集团 社会责任 电建物业献爱心救助社区患罕见病居民,1,1,0,0,1,1,"['中国', '电力', '建设', '集团', ' ', '社会', '责任', ' ', '电建', '物业', '献爱心', '救助', '社区', '患', '罕见', '病', '居民']",17
149,中国建材跌近2% 遭汇证下调目标及评级,1,1,0,2,0,0,"['中国建材', '跌近', '2%', ' ', '遭汇证', '下调', '目标', '及', '评级']",9
150,中国商人又成目标：菲律宾前军官合谋敲诈超400万元,1,1,0,3,0,2,"['中国', '商人', '又', '成', '目标', '：', '菲律宾', '前', '军官', '合谋', '敲诈', '超', '400', '万元']",14
151,"周琦下去了,中国有希望啦!",1,2,0,2,0,4,"['周琦', '下去', '了', ',', '中国', '有', '希望', '啦', '!']",9
152,《环球时报》总编批任志强:共产主义理想没有欺骗中国,1,2,0,1,0,2,"['《', '环球时报', '》', '总编', '批', '任志强', ':', '共产主义', '理想', '没有', '欺骗', '中国']",12
153,《健康中国行动（2019—2030年）》明确环境与健康素养提升目标,1,2,0,0,3,5,"['《', '健康', '中国', '行动', '（', '2019', '—', '2030', '年', '）', '》', '明确', '环境', '与', '健康', '素养', '提升', '目标']",18
154,"《哪吒》预测票房突破20亿了,看到中国电影的希望了。",1,2,0,0,3,4,"['《', '哪吒', '》', '预测', '票房', '突破', '20', '亿', '了', ',', '看到', '中国', '电影', '的', '希望', '了', '。']",17
155,"《我要出唱片》中国新音乐大赛唱响,诠释当代年轻人的音乐梦想",1,2,0,0,3,5,"['《', '我要', '出唱片', '》', '中国', '新', '音乐', '大赛', '唱响', ',', '诠释', '当代', '年轻人', '的', '音乐', '梦想']",16
156,《中国达人秀》荣耀回归 四位梦想观察员高能集结,1,2,0,0,1,4,"['《', '中国', '达人秀', '》', '荣耀', '回归', ' ', '四位', '梦想', '观察员', '高能', '集结']",12
157,《中国武警》 20190714 中国武警“爱国情 奋斗者” 一切都不是梦想,1,2,0,0,3,3,"['《', '中国', '武警', '》', ' ', '20190714', ' ', '中国', '武警', '“', '爱国情', ' ', '奋斗者', '”', ' ', '一切', '都', '不是', '梦想']",19
158,「理想#电竞 VS 现实电竞」 #为中国电竞加油 #杨洋 #王一博 #李现,0,2,0,0,3,4,"['「', '理想', '#', '电竞', ' ', 'VS', ' ', '现实', '电竞', '」', ' ', '#', '为', '中国', '电竞', '加油', ' ', '#', '杨洋', ' ', '#', '王一博', ' ', '#', '李现']",25
159,"【70kg】游久作为中国穿越火线最强的新鲜血液,希望他们拿冠军吧",0,2,0,0,3,4,"['【', '70kg', '】', '游久', '作为', '中国', '穿越', '火线', '最强', '的', '新鲜血液', ',', '希望', '他们', '拿', '冠军', '吧']",17
160,【德汇万达小天才】小天才携手中国移动暑期购机最高直降1790元，小天才电话手表0元拿回家不再是梦想！,1,1,0,0,1,0,"['【', '德汇', '万达', '小', '天才', '】', '小', '天才', '携手', '中国移动', '暑期', '购机', '最高', '直降', '1790', '元', '，', '小', '天才', '电话', '手表', '0', '元', '拿', '回家', '不再', '是', '梦想', '！']",29
161,【日本高官:希望中国人以后不要叫我们“小日本”】,1,2,0,2,0,5,"['【', '日本', '高官', ':', '希望', '中国', '人', '以后', '不要', '叫', '我们', '“', '小', '日本', '”', '】']",16
162,【调查】希望在中国看到哪些引进/中文版的音乐剧?,0,0,0,0,3,4,"['【', '调查', '】', '希望', '在', '中国', '看到', '哪些', '引进', '/', '中文版', '的', '音乐剧', '?']",14
163,【舞者金星】《中国达人秀》第六季“高能”回归 四大梦想观察员默,1,2,0,0,2,4,"['【', '舞者', '金星', '】', '《', '中国', '达人秀', '》', '第六', '季', '“', '高能', '”', '回归', ' ', '四大', '梦想', '观察员', '默']",19
164,【中国梦●滑动梦想】侯堡梦动轮滑惊艳来袭，让孩子动起来！,1,2,0,0,2,1,"['【', '中国', '梦', '●', '滑动', '梦想', '】', '侯堡', '梦动', '轮滑', '惊艳', '来袭', '，', '让', '孩子', '动', '起来', '！']",18
165,"126集,一头银发的自驾车友,梦想走遍中国,加装副电瓶继续出发",1,1,0,0,3,5,"['126', '集', ',', '一头', '银发', '的', '自驾车', '友', ',', '梦想', '走遍', '中国', ',', '加装', '副', '电瓶', '继续', '出发']",18
167,"5G手机,华为一家独秀,世界看中国,5G看华为,希望国产手机",0,2,0,0,1,4,"['5G', '手机', ',', '华为', '一家', '独秀', ',', '世界', '看', '中国', ',', '5G', '看', '华为', ',', '希望', '国产手机']",17
168,70年梦想唱出来！固镇县教体系统举行庆祝新中国成立70周年歌咏比赛,1,2,0,0,1,3,"['70', '年', '梦想', '唱出来', '！', '固镇县', '教体', '系统', '举行', '庆祝', '新', '中国', '成立', '70', '周年', '歌咏', '比赛']",17
170,B座Coach | 遇见全新Coach中国区代言人刘雯，遇见梦想家,1,2,0,0,3,3,"['B座', 'Coach', ' ', '|', ' ', '遇见', '全新', 'Coach', '中国区', '代言人', '刘雯', '，', '遇见', '梦想家']",14
171,"OG这帮逼,比赛泉水插旗,希望中国队的旗也能插在OG的泉水",1,2,0,1,0,1,"['OG', '这帮', '逼', ',', '比赛', '泉水', '插旗', ',', '希望', '中国队', '的', '旗', '也', '能', '插', '在', 'OG', '的', '泉水']",19
172,ONE中国寻英之旅开启:你的梦想!我来实现!,1,2,0,0,1,1,"['ONE', '中国', '寻英', '之', '旅', '开启', ':', '你', '的', '梦想', '!', '我来', '实现', '!']",14
173,RICK 将在行尸走肉电影中回归!重聚 希望中国可以过审,1,2,0,0,3,4,"['RICK', ' ', '将', '在', '行尸走肉', '电影', '中', '回归', '!', '重聚', ' ', '希望', '中国', '可以', '过审']",15
174,"WWE:中国之星王彦博NXT电视首秀前谈参赛感想,直呼希望为国争光",1,2,0,0,3,4,"['WWE', ':', '中国', '之星', '王彦博', 'NXT', '电视', '首秀前', '谈', '参赛', '感想', ',', '直呼', '希望', '为国争光']",15
175,安信国际：首予融信中国(3301.HK)买入评级，目标价15港元,1,2,0,0,3,0,"['安信', '国际', '：', '首予', '融信', '中国', '(', '3301', '.', 'HK', ')', '买入', '评级', '，', '目标价', '15', '港元']",17
176,"八路军领导给日本人讲共产主义,讲了崇高的理想和中国共产党",1,1,0,0,3,5,"['八路军', '领导', '给', '日本', '人', '讲', '共产主义', ',', '讲', '了', '崇高', '的', '理想', '和', '中国共产党']",15
177,百胜中国二季度营收同比增10% 上调全年开店目标,1,2,0,0,1,4,"['百胜', '中国', '二季度', '营收', '同比', '增', '10%', ' ', '上调', '全年', '开店', '目标']",12
178,"拜仁高层:未来仍会筹备中国行,安联希望我们在中国比赛",0,2,0,0,1,4,"['拜仁', '高层', ':', '未来', '仍会', '筹备', '中国', '行', ',', '安联', '希望', '我们', '在', '中国', '比赛']",15
179,播下梦想的种子——中国航天员激励纳米比亚青,1,2,0,0,3,1,"['播下', '梦想', '的', '种子', '—', '—', '中国', '航天员', '激励', '纳米比亚', '青']",11
180,"不一样的中国风,这就是我理想中的婚纱照!",1,2,0,0,3,5,"['不', '一样', '的', '中国', '风', ',', '这', '就是', '我', '理想', '中', '的', '婚纱照', '!']",14
181,成就梦想，一游未尽——“福彩中国行”大家来get 一下～,0,2,0,0,3,1,"['成就', '梦想', '，', '一游', '未尽', '—', '—', '“', '福彩', '中国', '行', '”', '大家', '来', 'get', ' ', '一下', '～']",18
182,城市提升在行动|白居寺长江大桥主塔抢水施工取得胜利,1,1,0,0,1,1,"['城市', '提升', '在', '行动', '|', '白居寺', '长江大桥', '主塔', '抢水', '施工', '取得胜利']",11
183,"除了三国,大家还希望看到哪段中国历史背景的游戏?",1,0,0,0,3,3,"['除了', '三国', ',', '大家', '还', '希望', '看到', '哪段', '中国', '历史背景', '的', '游戏', '?']",13
184,此国美女如云反嫁不出去，自称中国名将后代，希望与中国结亲戚,0,2,0,0,1,3,"['此国', '美女如云', '反', '嫁不出去', '，', '自称', '中国', '名将', '后代', '，', '希望', '与', '中国', '结', '亲戚']",15
185,从中国学派到动画生产大国 中国动漫的光荣与梦想,1,2,0,0,1,4,"['从', '中国', '学派', '到', '动画', '生产', '大国', ' ', '中国', '动漫', '的', '光荣', '与', '梦想']",14
186,"挫败奥运的中国选手丁宁,曾定下最简单的目标,这意味着什么呢?",1,0,0,0,3,4,"['挫败', '奥运', '的', '中国', '选手', '丁宁', ',', '曾', '定下', '最', '简单', '的', '目标', ',', '这', '意味着', '什么', '呢', '?']",19
187,大和：升中国财险（02328）目标价11.76%至9.5元 维持“持有”评级,1,2,0,0,3,0,"['大', '和', '：', '升', '中国', '财险', '（', '02328', '）', '目标价', '11.76%', '至', '9.5', '元', ' ', '维持', '“', '持有', '”', '评级']",20
188,大和：中国财险目标价升11.76%至9.5元 维持持有评级,1,2,0,0,3,0,"['大', '和', '：', '中国', '财险', '目标价', '升', '11.76%', '至', '9.5', '元', ' ', '维持', '持有', '评级']",15
189,大和：中国神华目标价降至16.8港元 维持持有评级,1,2,0,0,3,0,"['大', '和', '：', '中国', '神华', '目标价', '降至', '16.8', '港元', ' ', '维持', '持有', '评级']",13
190,"大家好,中国电信推出一种重磅新品超大流量卡,我们的初衷是希望",1,2,0,0,3,2,"['大家', '好', ',', '中国电信', '推出', '一种', '重磅', '新品', '超大', '流量', '卡', ',', '我们', '的', '初衷', '是', '希望']",17
191,"大佬们说花将军可能登月吗?我挺希望能再多点中国英灵,毕竟有魅",0,2,0,0,3,5,"['大佬', '们', '说', '花', '将军', '可能', '登月', '吗', '?', '我', '挺', '希望', '能', '再', '多点', '中国', '英灵', ',', '毕竟', '有', '魅']",21
192,大摩：中国财险给予增持评级 目标价12港元,1,2,0,0,3,0,"['大摩', '：', '中国', '财险', '给予', '增持', '评级', ' ', '目标价', '12', '港元']",11
193,大摩：中国铁塔重申增持评级 目标价2.5港元,1,2,0,0,3,0,"['大摩', '：', '中国', '铁塔', '重申', '增持', '评级', ' ', '目标价', '2.5', '港元']",11
194,德甲希望成为中国最受欢迎的联赛，还想推动中国举办世界杯,0,2,0,0,3,4,"['德甲', '希望', '成为', '中国', '最', '受欢迎', '的', '联赛', '，', '还', '想', '推动', '中国', '举办', '世界杯']",15
195,地道的中国人！网红彼得洛夫的小幸福，理想实现当农民！,1,2,0,0,1,3,"['地道', '的', '中国', '人', '！', '网红', '彼得洛夫', '的', '小', '幸福', '，', '理想', '实现', '当', '农民', '！']",16
196,第一次这么不希望中国队进世界杯。,0,2,0,2,0,5,"['第一次', '这么', '不', '希望', '中国队', '进', '世界杯', '。']",8
197,第一个“全国搬迁”的国家，担心被海水淹没，直言希望中国收留！,1,2,0,0,3,3,"['第一个', '“', '全国', '搬迁', '”', '的', '国家', '，', '担心', '被', '海水', '淹没', '，', '直言', '希望', '中国', '收留', '！']",18
199,东方财富网骗人！有谁敢公然行骗？,1,2,0,1,0,2,"['东方', '财富网', '骗人', '！', '有', '谁', '敢', '公然', '行骗', '？']",10
