title,fact,opinion,inhibition,fff,activation,moral
"越南航空就是好,希望中国民航向人家看齐",0,2,0,0,3,4
在美国人眼中，解放军是什么样的？美专家：希望他们永远呆在中国,0,2,0,0,1,4
"在这中华大地播种,《中国永远收获希望》,中国梦定能完美实现!",0,2,0,0,1,3
"在中国台湾省学“中国哲学”的德国老外,内心一直有一个理想",1,2,0,0,3,3
这个“无国籍”的民族，一直希望加入中国，如今愿望终于实现,1,2,0,0,1,3
"这届ti舞台效果拉满,欢乐的一b,真心希望中国队能拿个冠军",1,2,0,0,2,4
这女的嫁给黑人没事快手炫耀。真希望她别来中国了。她房子我...,1,2,0,2,0,5
"这算不算是当今中国足坛四大希望之星,你认同吗",0,0,0,0,3,4
这一国家迫切希望同中国合作，继支持华为后，又提6250亿项目订单,1,2,0,0,1,4
正安县委书记邓兆桃：希望更多公众人物宣传正安,1,2,0,0,3,4
郑越敏 中国戏曲学院京剧系 希望战胜癌症,1,2,0,0,3,1
致敬乐队的夏天，致敬中国摇滚乐，致敬每一个坚持理想的人,0,2,0,0,3,5
中国（广州）建博会来袭，预见.梦想.家！#样板间 #建博会,1,2,0,0,1,4
中国“大鸟”夏联首秀表现出众 沈梓捷：希望用自己的技术帮助中国队,1,2,0,0,3,4
"中国“最难考”的3所财经大学,考上离“发家致富”的目标更近",1,2,0,0,3,4
"中国14亿人世界杯梦想成真,第一个应该感谢的是他,而不是里皮",2,2,0,0,3,4
中国奥园重申买入评级，目标价12.2港元,1,2,0,0,3,0
"中国版《摔跤吧,爸爸》,10岁少女苦练拳击,梦想成世界级女拳王",1,2,0,0,3,4
中国车牌最尴尬的城市，很多人都不想读出来，希望不是你的家乡！,0,2,0,2,0,3
"中国的希望!武磊这一记“世界波”震惊足坛,里皮都赞不绝口!",1,2,0,0,3,4
中国的下一个“深圳”，不是武汉成都，这4个城市最有希望！,1,2,0,0,1,4
中国东方教育(0667.HK )：1H19业绩预计同增40%+，持续看好未来表现，维持“买入”评级，目标价16港元,1,2,0,0,3,0
中国东方教育(0667.HK)：经营业绩靓丽，龙头优势稳固，维持“买入”评级，目标价13.55港元,1,2,0,0,3,0
中国-东盟外长会召开 携手迈向2030年愿景,1,1,0,0,1,3
中国队打进世界杯16强有希望了,0,2,0,0,1,4
中国队打进世界杯8强有希望了,0,2,0,0,1,4
"中国飞人苏炳添,夺得冠军打碎了日本重回亚洲巅峰的梦想!",1,2,0,0,3,4
中国共产党新闻网：人生百年终一死 留得清白上九霄——“小萝卜头”一家三口用生命捍卫革命理想,1,2,0,0,3,5
中国国投电力已聘请三家投行，准备通过沪伦通机制在伦敦挂牌上市。这宗IPO可能在今年下半年推出，国投电力希望筹资5亿至10亿美元（路透）,1,2,0,0,0,0
中国海洋石油下调至持有评级，降目标价至13.8港元,1,2,0,0,3,0
中国滑雪首位归化运动员 15岁少女梦想征战北京冬奥会,1,2,0,0,3,3
中国基建再次出击，帮英国建造理想大桥，厉害了我的国,1,2,0,0,1,4
中国将实现GDP翻番目标，东盟全面紧抱中国经济，专家：两利好,1,2,0,0,1,3
中国金茂(00817.HK)：城市运营逐步发力，销售继续高速增长，维持“买入”评级，目标价7.2港元,1,2,0,0,3,0
中国老区建设促进会 志愿行动 安徽师大助力宿松教育脱贫 小小教室托起大大梦想,1,2,0,0,1,1
中国联通6月净增2.4万移动出账用户 目标是建设4G+5G两张网,1,2,0,0,1,4
中国梦大型连环画系列——承载千年文化基业，共圆华夏百年梦想,1,2,0,0,3,3
"中国梦想秀:81岁老太自弹自唱,一首《月亮代表我的心》真好听",1,2,0,0,2,4
"中国梦想秀:大块头乐队,展示原创歌曲,真是太有味道了",1,2,0,0,2,4
"中国梦想秀:鸡蛋哥表演,蛋上绝技,真是太厉害了",1,2,0,0,2,4
"中国梦想秀:没想到波波老师,也有看走眼的时候,真是太搞笑了",1,2,0,0,2,2
中国梦想秀：母女二人相伴多年，孝顺女儿为妈妈现场征婚，太搞笑,1,2,0,0,2,1
"中国梦想秀:女子脸盘很像邓丽君,演唱《小城故事》,满满的回忆",1,2,0,0,3,4
"中国梦想秀:且末少年弹奏箜篌版《凉凉》,张碧晨温暖助梦",1,1,0,0,3,1
"中国梦想秀:史中鹏表演绝技,被波波老师一刀“捅入”,观众乐翻",1,1,0,0,2,1
中国梦想秀：他一首《江南style》，嗨翻全场，波波忍不..,1,2,0,0,2,4
"中国梦想秀:她演唱张惠妹的《勇敢》,简直是天籁之音,很好听",1,2,0,0,2,5
"中国梦想秀:唐蔚华台上演唱,真是太有意境了,观众掌声不断",1,2,0,0,2,4
"中国梦想秀:壮声人声乐团,带来精彩的人声音乐表演,真是太棒了",1,2,0,0,2,4
"中国梦想秀:组合带来歌曲串烧,听完我陶醉了,超好听",1,2,0,0,2,5
中国梦想秀第五季第1期：史中鹏演革命战士，和波波老师互动,1,1,0,0,2,4
"中国梦想秀第五季第2期:波波老师唱戏剧为枣大妈拉票,太逗了",1,2,0,0,2,1
中国瞄准下一个大目标！6G准备上路，速度将达到，前所未有的高度,0,2,0,0,1,4
中国男足的新希望！郑智11岁儿子7比0横扫对手，放弃英国国籍,1,2,0,0,3,3
"中国情歌汇:胡成洲带来《最初的信仰》,唱出曾经的音乐梦想",1,2,0,0,3,5
中国水务(0855.HK):中国综合性供水营运商，核心业务维持稳定增长，首次覆盖给予“买入”评级，目标价 10.58 港币,1,2,0,0,3,0
中国台协贺颜丙涛夺冠:希望其他人以他为榜样,1,2,0,0,3,4
"中国舞演绎网红歌曲《芒种》,风格非常搭配,网友:人间理想!",1,2,0,0,2,5
中国移动AIIA数字家庭创客马拉松大赛点燃希望之火!!,1,1,0,0,1,1
中国移动关注贵吧!希望2019包头轻工职业技术学院的学子们新,0,2,0,0,1,1
中国足球有希望了鸭,0,2,0,0,1,4
"中国最美的8所大学,你希望你的校园是这样的吗",0,2,0,0,3,5
中国最美的建筑，北京四合院，梦想中的豪宅,0,2,0,0,3,5
中国最性感的女星：张雨绮第三，柳岩仅第二，第一活成了男人梦想,0,2,0,0,3,5
中金：首予中国东方教育跑赢大市评级 目标价15港元,1,2,0,0,3,0
中金：维持中国东方教育(00667)“跑赢行业”评级 目标价15港元,1,2,0,0,3,0
中金：中国东方教育维持跑赢行业评级 目标价15港元,1,2,0,0,3,0
中金：中国铁塔维持跑赢行业评级 目标价2.5港元,1,2,0,0,3,0
中金：中国中药目标价下调至4.62港元 维持跑赢行业,1,2,0,0,3,0
中金公司：给予中国奥园(03883.HK)“增持”评级 目标价13.84港元,1,2,0,0,3,0
中金公司：给予中国东方教育(00667.HK)“增持”评级 目标价15.00港元,1,2,0,0,3,0
中金公司：给予中国国航(00753.HK)“增持”评级 目标价10.50港元,1,2,0,0,3,0
中金公司：给予中国金茂(00817.HK)“增持”评级 目标价5.91港元,1,2,0,0,3,0
"重燃希望!中国女排“旗帜”王一梅悄然回归训练,球迷:这下稳了",1,2,0,0,1,4
"主旋律很香,但是会害了中国电影,希望大家抵制!!!",2,2,0,2,0,3
助力梦想启航 中国太保扶志扶智游学活动在沪开营,1,2,0,0,1,1
专访巴西阿拉戈斯州州长费里奥： “一带一路”倡议很重要， 希望中国成为关键合作伙伴,1,2,0,0,3,3
专家学者解读中国经济发展态势:稳中有进来之不易 全年目标能够实现,1,2,0,0,1,0
港股异动 | 遭大摩下调目标价并予“减持”评级 中国粮油(00606)跌3.6%创三年新低,1,2,0,2,0,0
搞不懂为什么这么多人希望中国派兵去叙利亚,1,2,0,2,0,1
梁振英：“黑衣运动”目标是在香港夺权颠覆，进而分裂中国！,1,2,0,1,0,3
两天引爆5枚核弹，特朗普最希望看到的事情发生了！中国什么态度？,1,2,0,3,0,1
"拿元朝说事的人,希望中国变前南斯拉夫,民族对抗,可为什么",2,0,0,2,0,3
日本天皇裕仁去世，日方希望中国参加葬礼，我们只有4个字送上,1,2,0,2,0,1
中国就那么希望黑人来中国么?我就想不通了 希望黑人滚出去的,2,2,0,2,0,3
#930攀登者# 上海电影节随处可见“攀登者”![憧憬]中国,1,1,0,0,1,0
#百本好书第一季 种子是生命的希望，太空带给它新的可能。2016中国好书，航天英雄杨利伟推荐~,1,2,0,0,3,4
#抖音小助手# #大别山# 扶贫上市第一股，集友新材料股份公司生产正酣，#新时代文明实践中心科技志愿者服务队在行动# #科技助力精准扶贫工程# 这里承载着大别山革命老区太湖县脱贫的希望和梦想。@今日头条 @科普中国,1,2,0,0,1,1
#理想中的生活# #中国十大消费城市# 古茗奶茶加盟费用详情分析,1,1,0,0,0,3
（¨邀请）新希望邀请中国摔迷现场观看9月21日WWE世界巡演上海站精彩比赛≤中国≥,1,1,0,0,1,1
(保山盈禄WEY)梦想启航 行动落地 WEY与中国航天“联合技术创新中心”合作稳步推进,1,1,0,0,1,4
“理想家?追梦人”央广中国家居70年70人巡礼――鹏鸿木业集团赵玉林,1,1,0,0,3,4
“陆海新通道”又有新动作！首次冷冻“海运原箱”开箱成功,1,1,0,0,1,4
“希望之家”组织快闪活动庆祝新中国成立70周年,1,1,0,0,1,3
《中超故事》第18期：卡帅钦点希望之星加盟﹤¨中国平安﹥ 恒大刮起青春风暴〔¨希望之星〕,1,1,0,0,1,3
"《中国达人秀》第六季回归,梦想观察员杨幂沈腾还有最期待的金星",1,2,0,0,3,4
"《中国好声音》美女演唱经典老歌,感染我们憧憬了未来,太好听了",1,2,0,0,3,3
"《中国好声音》一首老歌,让我们憧憬我的未来不是梦,很好听",1,2,0,0,3,3
《中国青年报》聚焦远安“希望家园”工作,1,1,0,0,0,1
「永不」梦想永不息加油中国〖国足〗！UFC运动员宋亚东为国足打Call,1,2,0,0,3,4
"【70kg】这次wcg中国就只有一支队伍参赛,希望AG把冠军留在中国",1,2,0,0,3,4
【Coach】遇见全新中国区代言人刘雯，遇见梦想家,1,2,0,0,3,3
【M·4ever】米姐首部中国电影正式大陆上映!希望米姐的粉,1,2,0,0,3,3
【车T台】激情梦想 悦然星动——“星悦”VZ125i国四版中国市场热销中,1,1,0,0,1,0
【古德蒂】认为中国奥运会很有希望卫冕!,0,2,0,0,3,4
【水】真希望有个中国版的传奇武器/妖怪Mod呀!,0,2,0,0,3,4
【文化新闻】“相约魅力武侯·同唱中国梦想”——“武侯文化大讲堂”声乐大师课暨2019第十届中国魅力校园合唱节大师班开课啦,1,1,0,0,3,3
﹤¨国足﹥梦想永不息加油中国≮永不≯！江苏苏宁易购队员李昂为国足打Call,1,2,0,0,3,4
126岁田龙玉老人，饮食简单，水煮白菜。我希望这位“中国十大寿星”的事迹能感动中国，感动抖音圈！??????,1,2,0,0,3,1
15个专项行动推进实现健康中国目标 健康指标首次纳入政府考核指标,1,1,0,0,1,1
2019年全城义转全新升级为“全城义转·公益季”，希望参与的伙伴都能有一个完整的公益慈善实践周期，从99公益日一直持续到中国慈展会，让爱不停歇！,1,2,0,0,1,1
2019年全国青少年校园足球选拔性竞赛（夏令营）全面启动,1,1,0,0,1,4
"2049年中国将成为世界上最向往的留学目的国,希望是因为权威学术...",0,2,0,0,3,4
30年过后，谁能取代美国称头号大国，中国最有希望,0,2,0,0,1,4
5G承载的是中国高技术产业的希望。76岁本该享天伦之乐，但邬贺铨院士仍心系国家和民族发展！#开讲啦 #撒贝宁,1,2,0,0,3,4
70岁才拿起画笔，是中国的“梵高奶奶”，梦想什么时候开花都不晚,1,2,0,0,3,4
975 猴子区 赤裸裸侮辱中国人。希望大佬前来相助。,1,2,0,1,0,3
CCTV第五届《梦想中国》吉林赛区“少博杯”公益海选全面启动,1,1,0,0,3,2
coco奶茶中国官网|CoCo都可员工自述:一份事业成就两份梦想,1,1,0,0,1,3
SNH48“中国梦”主题歌曲《梦想开始的地方》MV拍摄花絮,1,1,0,0,3,5
"艾克森进球重燃中国球迷希望,使国足火力提升,却不忘保持初心",1,2,0,0,1,4
爱心助学 助学圆梦 小松中国跟踪走访希望小学,1,1,0,0,1,1
"巴基斯坦小伙跟着中国人干了四年,最大的梦想,就是想去中国!",1,2,0,0,3,4
"北京拳天下中国格斗梦想的发源地,培养出李景亮、张铁泉",1,2,0,0,3,3
北京至重庆的Z95次列车39人食物中毒患者目前情况稳定,1,1,0,3,0,1
"毕生奋斗的梦想,中式豪华四合院,中国人最值得拥有的别墅!",1,2,0,0,3,5
"不开除周琦,中国篮球没希望",2,2,0,1,0,3
"不想扯选手实力,不想扯种族优劣,我单纯希望中国夺冠+MOON无冠",0,2,0,0,3,4
曾梦想仗剑走天涯，如今感受五朵山险峻飞拉达。约起来吧！#在抖音遇见南召 @豫见中国,1,2,0,0,3,5
川渝全面合作首个项目落地电子科大携手西永微电园共建研究院,1,1,0,0,1,4
"穿越烽火线:吕神医听了大鲁的话后,感慨:有你们中国就有希望了",1,2,0,0,3,3
创可购成功挂牌重庆股份转让中心孵化板,1,1,0,0,1,0
此国与俄罗斯是一家，还专门划一片国土给中国，希望中国帮助发展,1,2,0,0,1,3
此民族一直没有国籍，期盼能加入中国，如今梦想成真,1,2,0,0,1,3
刺客信条中世纪中国你希望出哪个事件,0,0,0,0,3,1
打造女职工自己的“后花园”100家“爱心妈咪小屋”提档,1,1,0,0,1,1
"大爱行,感动中国真实记录第一篇,四万孩子的希望爱心妈妈张艳琴",1,2,0,0,3,1
"大佬快来围观啊,中国战队拿第一名有希望了23333",0,2,0,0,1,4
大摩：华晨中国增持评级 目标价12港元为首选股之一,1,2,0,0,3,0
当代中国足球小将 年仅10就在奥地利大杀四方 国足的未来和希望,1,2,0,0,3,4
"丁俊晖狂轰147分,中国一哥拒绝怀特老路,世锦赛冠军目标不变",1,2,0,0,3,4
定个小目标，下次中国足球小将的赛场等你们！！,0,2,0,0,3,3
东帝汶前总统：我孙子正学汉语 未来希望留学中国,1,2,0,0,3,4
"东方战场:国联会议,中国代表希望制裁日本,得到的回答让人失望",1,2,0,1,0,2
队魂!老将周挺生涯400场目标达成 做中国三浦知良?,1,2,0,0,3,4
俄罗斯5亿天然气进军中国，美十家页岩气厂被迫倒闭：希望在东方,1,2,0,0,1,4
放飞科学梦想 2019年青少年高校科学营中国科大分营闭营,1,1,0,0,3,5
飞龙内衣总经理李飞龙先生受邀出席风口?向梦想奔跑中国品牌内衣优秀经销商财智峰会【内蒙古站】,1,1,0,0,3,3
"非洲小伙苦练中国功夫,希望有朝一日做非洲“功夫之王”",1,2,0,0,3,4
菲律宾前总统：希望菲青年亲眼看看中国经济奇迹,1,2,0,0,3,4
冯劲:希望能为中国出战世界杯;打入恒大的那粒进球是运气好,1,2,0,0,3,4
港电台宣称：美国希望和中国脱钩，其实香港台湾也是这么想的，中国死缠,0,2,0,2,0,3
"给弟弟的比利时女友做个中国风的包包,希望她能喜欢",1,2,0,0,3,3
国庆贺词 ▏彭铭：感受共和国的光荣与梦想，肩负健康中国的理想情怀,1,2,0,0,3,3
国泰君安：给予中国联塑(02128.HK)“买入”评级 目标价10.17港元,1,2,0,0,3,0
河南勋派服饰公司总经理王炳勋先生受邀出席风口?向梦想奔跑中国品牌内衣优秀经销商财智峰会【内蒙古站】,1,1,0,0,3,3
赫内斯：中国市场价值巨大希望拜仁能签下一名中国球员,0,2,0,0,1,4
"黑人女孩身残志坚,没双手却有梦想,要找个中国男友",1,2,0,0,3,1
"很多中国姑娘都梦想嫁给黑人,原因还真是不好意思说出口",1,2,0,0,3,3
呼和浩特何涛商行总经理何涛先生受邀出席风口·向梦想奔跑中国品牌内衣优秀经销商财智峰会【内蒙古站】,1,1,0,0,3,3
互寄 希望收集中国所有省的明信片!,0,2,0,0,3,1
花旗：融创中国目标价升至60.1港元 重申买入评级,1,2,0,0,3,0
花旗：升时代中国(01233)目标价至18.6港元 重申“买入”评级,1,2,0,0,3,0
花旗：中国金茂维持买入评级 目标价6.68港元,1,2,0,0,3,0
花旗：中国铁塔目标价下调至2港元 维持中性评级,1,2,0,0,0,0
"欢乐中国行:蔡国庆演唱《梦想追逐》,暖心动听,男神魅力无限!",1,2,0,0,3,4
环西路庙山森林公园愿景中国新楼盘,1,1,0,0,3,0
